 
  * * * * * * * PROGRAM ZCROSS * * * * * * * *
  * *
  * M.J. KRAFFT *
  * *
  * *
  * Zero Up-Crossing Analysis *
  * *
  * * * * * * * * * * * * * * * * * * * * * * *
 
 
  * * * * * * * * INPUT DATA * * * * * * * * *
 
  INPUT TIME SERIES ANALYZED: vagues.in   
  NUMBER OF POINTS IN SERIES:        10335
  TIME SERIES TIME STEP :   0.2030000      SEC
  TIME SERIES RECORD LENGTH :    2097.802      SEC
 
  Notes: -mean of time series has been removed.
  -except for computation of mean of input
  time series, data prior to first up-
  crossing and data after last up-crossing
  has been ignored in z-cross analysis.
 
  * * * Z-CROSS WAVE HEIGHT/PERIOD DATA * * * *
 
 INDEX   HEIGHT    PERIOD     CREST HEIGHT   TROUGH DEPTH
  1615    0.0640    0.6090     0.0319         -0.0321
  1616    0.0890    1.8270     0.0569         -0.0321
  1617    0.0740    1.0150     0.0619         -0.0121
  1618    0.1570    1.4210     0.1059         -0.0511
  1619    0.1540    1.2180     0.1029         -0.0511
  1620    0.0620    0.6090     0.0429         -0.0191
  1621    0.1200    2.0300     0.0879         -0.0321
  1622    0.1130    1.4210     0.0809         -0.0321
  1623    0.1200    1.2180     0.0849         -0.0351
  1624    0.1490    1.2180     0.1139         -0.0351
  1625    0.1900    1.2180     0.1259         -0.0641
  1626    0.0790    2.0300     0.0649         -0.0141
  1627    0.0880    1.8270     0.0619         -0.0261
  1628    0.1080    2.2330     0.0659         -0.0421
  1629    0.0910    2.2330     0.0509         -0.0401
  1630    0.0690    0.6090     0.0449         -0.0241
  1631    0.1080    1.0150     0.0839         -0.0241
  1632    0.0760    0.8120     0.0459         -0.0301
  1633    0.0460    0.6090     0.0179         -0.0281
  1634    0.0740    1.4210     0.0509         -0.0231
  1635    0.0560    1.0150     0.0319         -0.0241
  1636    0.0810    1.4210     0.0389         -0.0421
  1637    0.1310    1.2180     0.0739         -0.0571
  1638    0.0930    1.2180     0.0589         -0.0341
  1639    0.0770    1.6240     0.0349         -0.0421
  1640    0.0730    0.8120     0.0169         -0.0561
  1641    0.1790    1.0150     0.0909         -0.0881
  1642    0.1110    1.4210     0.0489         -0.0621
  1643    0.1580    1.4210     0.0619         -0.0961
  1644    0.0820    1.0150     0.0399         -0.0421
  1645    0.0830    1.0150     0.0149         -0.0681
  1646    0.0970    4.2630     0.0289         -0.0681
  1647    0.1100    3.4510     0.0329         -0.0771
  1648    0.1610    2.4360     0.0799         -0.0811
  1649    0.0820    1.2180     0.0089         -0.0731
  1650    0.0780    0.6090     0.0049         -0.0731
  1651    0.0960    0.8120     0.0149         -0.0811
  1652    0.1050    1.0150     0.0289         -0.0761
  1653    0.0920    0.8120     0.0029         -0.0891
  1654    0.0970    1.0150     0.0149         -0.0821
  1655    0.1100    1.6240     0.0299         -0.0801
  1656    0.0990    3.2480     0.0129         -0.0861
  1657    0.1100    1.6240     0.0189         -0.0911
  1658    0.1590    1.0150     0.0639         -0.0951
  1659    0.1540    1.2180     0.0599         -0.0941
  1660    0.1100    1.0150     0.0409         -0.0691
  1661    0.1350    1.2180     0.0459         -0.0891
  1662    0.0990    1.2180     0.0269         -0.0721
  1663    0.1150    1.2180     0.0289         -0.0861
  1664    0.0760    1.2180     0.0079         -0.0681
  1665    0.0830    0.8120     0.0099         -0.0731
  1666    0.1140    2.0300     0.0409         -0.0731
  1667    0.0350    0.8120     0.0029         -0.0321
  1668    0.0590    2.0300     0.0239         -0.0351
  1669    0.0820    1.0150     0.0309         -0.0511
  1670    0.0660    2.2330     0.0179         -0.0481
  1671    0.0400    0.6090     0.0099         -0.0301
  1672    0.0350    0.4060     0.0049         -0.0301
  1673    0.0500    0.8120     0.0399         -0.0101
  1674    0.0930    1.0150     0.0269         -0.0661
  1675    0.0340    0.6090     0.0249         -0.0091
  1676    0.0730    2.0300     0.0179         -0.0551
  1677    0.1330    1.0150     0.0839         -0.0491
  1678    0.1170    1.2180     0.0429         -0.0741
  1679    0.0730    1.4210     0.0539         -0.0191
  1680    0.0140    0.8120     0.0009         -0.0131
  1681    0.0080    0.4060     0.0049         -0.0031
  1682    0.0710    0.8120     0.0459         -0.0251
  1683    0.0260    0.8120     0.0009         -0.0251
  1684    0.0210    0.6090     0.0029         -0.0181
  1685    0.1040    1.4210     0.0659         -0.0381
  1686    0.0480    0.6090     0.0249         -0.0231
  1687    0.1550    1.4210     0.0879         -0.0671
  1688    0.1040    1.0150     0.0369         -0.0671
  1689    0.0120    1.0150     0.0069         -0.0051
  1690    0.0770    1.0150     0.0409         -0.0361
  1691    0.0950    1.0150     0.0589         -0.0361
  1692    0.0500    2.4360     0.0309         -0.0191
  1693    0.0280    0.6090     0.0089         -0.0191
  1694    0.0920    2.2330     0.0389         -0.0531
  1695    0.0650    1.2180     0.0509         -0.0141
  1696    0.0910    1.4210     0.0429         -0.0481
  1697    0.0980    1.6240     0.0499         -0.0481
  1698    0.1260    1.2180     0.0759         -0.0501
  1699    0.1180    1.2180     0.0819         -0.0361
  1700    0.0900    1.2180     0.0679         -0.0221
  1701    0.1020    1.0150     0.0679         -0.0341
  1702    0.1020    3.0450     0.0679         -0.0341
  1703    0.0780    1.6240     0.0619         -0.0161
  1704    0.0540    2.0300     0.0399         -0.0141
  1705    0.0890    0.8120     0.0679         -0.0211
  1706    0.0360    1.4210     0.0269         -0.0091
  1707    0.0690    2.4360     0.0379         -0.0311
  1708    0.1350    1.0150     0.1039         -0.0311
  1709    0.0930    1.2180     0.0499         -0.0431
  1710    0.1110    1.2180     0.0679         -0.0431
  1711    0.1240    1.0150     0.0859         -0.0381
  1712    0.0650    1.2180     0.0429         -0.0221
  1713    0.0480    1.6240     0.0289         -0.0191
  1714    0.1400    1.4210     0.0979         -0.0421
  1715    0.0680    1.0150     0.0489         -0.0191
  1716    0.0730    1.0150     0.0519         -0.0211
  1717    0.0650    2.6390     0.0439         -0.0211
  1718    0.0850    0.8120     0.0579         -0.0271
  1719    0.0730    1.0150     0.0369         -0.0361
  1720    0.1080    2.2330     0.0719         -0.0361
  1721    0.0830    1.8270     0.0509         -0.0321
  1722    0.0810    1.0150     0.0569         -0.0241
  1723    0.0740    2.4360     0.0569         -0.0171
  1724    0.0650    1.0150     0.0479         -0.0171
  1725    0.0710    1.0150     0.0609         -0.0101
  1726    0.0240    0.4060     0.0099         -0.0141
  1727    0.1280    1.0150     0.0879         -0.0401
  1728    0.0950    1.0150     0.0549         -0.0401
  1729    0.0950    1.0150     0.0759         -0.0191
  1730    0.0560    2.8420     0.0279         -0.0281
  1731    0.0800    1.4210     0.0499         -0.0301
  1732    0.1060    0.8120     0.0519         -0.0541
  1733    0.1080    1.4210     0.0679         -0.0401
  1734    0.0840    2.0300     0.0449         -0.0391
  1735    0.0250    0.8120     0.0159         -0.0091
  1736    0.0460    1.4210     0.0079         -0.0381
  1737    0.0260    0.6090     0.0019         -0.0241
  1738    0.0730    1.2180     0.0409         -0.0321
  1739    0.1180    1.4210     0.0229         -0.0951
  1740    0.1280    1.8270     0.0799         -0.0481
  1741    0.0770    0.6090     0.0329         -0.0441
  1742    0.1390    1.2180     0.0489         -0.0901
  1743    0.0800    1.0150     0.0139         -0.0661
  1744    0.1200    1.4210     0.0469         -0.0731
  1745    0.1170    2.4360     0.0509         -0.0661
  1746    0.0710    1.0150     0.0249         -0.0461
  1747    0.0290    0.4060     0.0069         -0.0221
  1748    0.0630    1.0150     0.0149         -0.0481
  1749    0.0760    1.2180     0.0239         -0.0521
  1750    0.0920    1.2180     0.0419         -0.0501
  1751    0.0690    1.0150     0.0269         -0.0421
  1752    0.1020    1.0150     0.0489         -0.0531
  1753    0.0540    1.2180     0.0119         -0.0421
  1754    0.0240    0.4060     0.0009         -0.0231
  1755    0.0410    0.8120     0.0099         -0.0311
  1756    0.0640    1.0150     0.0099         -0.0541
  1757    0.0320    0.4060     0.0259         -0.0061
  1758    0.0570    0.6090     0.0279         -0.0291
  1759    0.0470    1.0150     0.0069         -0.0401
  1760    0.0470    0.8120     0.0109         -0.0361
  1761    0.0480    0.4060     0.0119         -0.0361
  1762    0.0450    0.6090     0.0069         -0.0381
  1763    0.0510    0.8120     0.0249         -0.0261
  1764    0.0620    0.8120     0.0289         -0.0331
  1765    0.1060    1.0150     0.0159         -0.0901
  1766    0.1080    1.2180     0.0699         -0.0381
  1767    0.1190    0.8120     0.0549         -0.0641
  1768    0.0680    1.2180     0.0359         -0.0321
  1769    0.0530    0.8120     0.0289         -0.0241
  1770    0.0700    1.0150     0.0559         -0.0141
  1771    0.0610    0.8120     0.0169         -0.0441
  1772    0.1120    1.4210     0.0629         -0.0491
  1773    0.0910    1.6240     0.0319         -0.0591
  1774    0.0950    0.8120     0.0329         -0.0621
  1775    0.0960    1.4210     0.0479         -0.0481
  1776    0.1170    1.0150     0.0599         -0.0571
  1777    0.0760    1.2180     0.0169         -0.0591
  1778    0.0350    0.4060     0.0049         -0.0301
  1779    0.0300    0.8120     0.0089         -0.0211
  1780    0.0930    1.0150     0.0669         -0.0261
  1781    0.1340    1.6240     0.0719         -0.0621
  1782    0.0610    1.4210     0.0409         -0.0201
  1783    0.0490    0.8120     0.0459         -0.0031
  1784    0.0660    1.0150     0.0189         -0.0471
  1785    0.0690    1.0150     0.0229         -0.0461
  1786    0.1010    0.8120     0.0569         -0.0441
  1787    0.0300    0.6090     0.0069         -0.0231
  1788    0.0740    0.8120     0.0349         -0.0391
  1789    0.0500    0.8120     0.0229         -0.0271
  1790    0.0950    0.6090     0.0679         -0.0271
  1791    0.0430    2.0300     0.0179         -0.0251
  1792    0.0800    1.2180     0.0579         -0.0221
  1793    0.0280    0.4060     0.0049         -0.0231
  1794    0.1360    1.0150     0.0779         -0.0581
  1795    0.0650    0.8120     0.0369         -0.0281
  1796    0.0560    1.4210     0.0299         -0.0261
  1797    0.0300    0.6090     0.0129         -0.0171
  1798    0.0220    0.4060     0.0189         -0.0031
  1799    0.0690    1.0150     0.0269         -0.0421
  1800    0.1100    1.2180     0.0699         -0.0401
